LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,2ndFlrSF,LowQualFinSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold
,5105,0.0,239,0,312,551,0,0,60,0,0,0,0,0,2007,148800,FV,Pave,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,160,7,5,0,0,2,1,2,1,4,0,2,3
60.0,8089,0.0,945,0,474,0,0,140,0,0,0,0,0,0,2007,392000,RL,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,20,8,6,1,0,2,0,2,1,7,1,2,10
61.0,7577,256.0,20,0,1342,0,0,192,28,0,0,0,0,0,2007,194700,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,6,5,0,0,2,0,2,1,6,1,2,6
,4426,147.0,697,0,151,0,0,149,0,0,0,0,0,0,2008,141000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,6,5,1,0,1,0,1,1,3,1,2,5
104.0,21535,1170.0,1455,0,989,1872,0,382,50,0,0,0,0,0,2007,755000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,WdShngl,HdBoard,HdBoard,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,60,10,6,0,1,3,1,4,1,10,2,3,1
42.0,26178,293.0,965,0,245,1281,0,320,27,0,0,0,0,0,2006,335000,RL,Pave,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,5,1,0,2,1,4,1,9,2,2,4
60.0,5400,0.0,0,0,1073,0,0,0,0,112,0,0,0,0,2006,108480,RL,Pave,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml,30,5,6,0,0,1,0,2,1,4,0,1,12
51.0,6120,0.0,0,0,927,472,0,112,0,0,0,0,0,0,2009,141500,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,50,5,6,0,0,1,1,3,1,5,0,2,4
54.0,13811,72.0,980,40,92,0,0,125,0,0,0,0,0,0,2006,176000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,Gd,No,GLQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,6,6,1,0,2,0,2,1,5,1,2,7
50.0,6000,0.0,616,0,0,0,0,0,0,129,0,0,0,0,2006,89000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,30,5,7,0,0,1,0,2,1,4,0,1,6
57.0,6420,0.0,210,551,219,0,0,0,0,0,0,0,0,0,2006,123500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Ex,Gd,Mn,LwQ,ALQ,GasA,Fa,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,7,0,1,1,0,2,1,6,0,1,9
65.0,8450,0.0,553,117,224,0,0,416,144,0,0,0,0,0,2010,138500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,GLQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,5,8,1,0,1,0,3,1,5,1,1,4
59.0,4282,0.0,16,0,1375,0,0,156,158,0,0,0,0,0,2008,196000,FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,7,5,0,0,2,0,2,1,5,0,2,7
85.0,14331,630.0,1274,0,526,0,0,270,78,0,0,0,0,0,2006,312500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,8,5,1,0,2,0,3,1,7,1,3,5
80.0,9600,168.0,0,0,1164,0,0,0,0,0,0,0,0,0,2006,140000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,COD,Normal,20,7,5,0,0,1,1,3,1,6,0,2,7
82.0,12438,466.0,0,0,1234,1312,0,324,100,0,0,0,0,0,2006,361919,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,BuiltIn,Fin,TA,TA,Y,New,Partial,60,8,5,0,0,2,1,4,1,10,1,3,7
76.0,7630,0.0,0,0,360,780,0,344,0,40,0,0,0,0,2010,140000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,N,WD,Normal,190,5,9,0,0,2,0,4,2,8,1,2,5
70.0,8400,109.0,712,0,761,0,0,0,35,0,144,0,0,0,2010,213000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,7,5,1,0,2,0,3,1,7,0,2,5
70.0,5600,0.0,0,0,0,720,0,0,0,0,0,0,0,3500,2010,55000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,Hip,CompShg,VinylSd,Wd Shng,None,Fa,Fa,Slab,,,,,,GasA,Fa,N,SBrkr,Fa,Mod,,,,,N,WD,Normal,190,4,5,0,0,2,0,3,2,7,0,0,7
,115149,351.0,1219,0,424,0,0,380,48,0,0,0,0,0,2007,302000,RL,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,7,5,1,0,2,0,2,1,5,2,2,6
48.0,6240,176.0,863,0,461,0,0,192,38,0,0,0,0,0,2009,254000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,120,8,5,1,0,2,0,2,1,6,1,2,12
65.0,9018,0.0,0,0,728,728,0,100,24,0,0,0,0,0,2007,179540,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial,60,7,5,0,0,2,1,3,1,8,1,2,7
,7162,41.0,0,0,876,0,0,0,0,0,0,0,0,0,2008,109900,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Abnorml,20,5,7,0,0,1,0,3,1,6,0,1,12
56.0,4130,0.0,0,0,270,0,0,0,0,0,0,0,0,0,2008,52000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Maj2,,,,,N,WD,Normal,30,3,6,0,0,1,0,2,1,5,0,0,7
66.0,8712,0.0,0,0,859,319,0,68,0,98,0,0,0,0,2010,102776,C (all),Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Stone,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,RFn,TA,TA,N,WD,Abnorml,50,4,7,0,0,1,0,2,1,7,0,1,1
40.0,4671,0.0,767,0,461,0,0,168,120,0,0,0,0,0,2008,189000,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,120,8,5,1,0,2,0,2,1,5,1,2,10
60.0,9873,160.0,789,0,171,0,0,0,288,0,0,0,0,0,2006,129000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasW,TA,N,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,190,4,5,1,0,1,0,3,1,6,0,2,5
,13517,289.0,533,0,192,754,0,0,44,0,0,0,0,0,2010,130500,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,6,8,0,0,2,1,3,1,6,0,2,3
78.0,10140,174.0,0,0,1064,0,0,0,0,0,0,0,0,0,2009,165000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,6,5,0,0,2,0,3,1,7,1,2,8
60.0,10800,0.0,0,0,718,978,0,0,48,143,0,0,0,0,2007,159500,RM,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,P,WD,Normal,70,7,8,0,0,1,1,3,1,8,0,2,7
80.0,10000,0.0,1084,0,92,0,0,224,0,0,0,0,0,0,2008,157000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,5,6,0,1,1,1,3,1,5,1,2,11
96.0,10542,651.0,1173,0,138,1093,0,250,154,216,0,0,0,0,2008,341000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,5,1,0,2,1,3,1,9,1,3,8
69.0,9920,0.0,523,0,448,0,0,0,0,0,0,0,0,0,2006,128500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,5,6,0,0,1,1,3,1,5,1,1,5
,6563,0.0,1148,0,594,0,0,114,28,234,0,0,0,0,2006,275000,RL,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,8,5,1,0,2,0,2,1,5,1,2,12
,4426,169.0,662,0,186,0,0,160,0,0,0,0,0,0,2010,143000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,6,5,1,0,1,0,1,1,3,0,2,5
70.0,8120,0.0,191,0,673,0,0,0,0,0,0,0,0,0,2009,124500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,4,7,0,0,1,0,3,1,5,0,2,7
60.0,8172,0.0,0,0,941,473,0,0,0,0,0,156,0,0,2008,135000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,50,4,6,0,0,2,0,4,1,7,0,1,5
86.0,13286,340.0,1234,0,464,0,0,327,64,0,0,0,0,0,2009,320000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,9,5,1,0,2,0,3,1,8,1,3,2
60.0,6960,0.0,375,239,250,0,0,96,0,0,0,0,0,500,2009,120500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,4,6,0,0,1,0,3,1,5,0,2,11
,21695,260.0,808,0,72,0,0,292,44,0,182,0,0,0,2009,222000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,20,6,9,1,0,2,0,3,1,5,1,2,12
64.0,7314,82.0,724,0,508,0,0,132,0,0,0,0,0,0,2009,194500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,7,5,1,0,2,0,2,1,6,0,2,2
85.0,11475,95.0,0,0,1584,0,0,0,25,0,0,0,0,0,2009,110000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,COD,Abnorml,90,5,5,1,0,2,0,4,2,9,0,3,7
52.0,6240,0.0,152,0,628,0,360,0,23,112,0,0,0,0,2009,103000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,30,4,5,0,0,1,0,2,1,5,0,2,1
39.0,5389,0.0,1180,0,415,0,0,237,152,0,0,0,0,0,2010,236500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,8,5,1,0,2,0,2,1,5,1,2,3
73.0,9590,442.0,786,0,82,0,0,160,22,0,0,0,0,0,2007,187500,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,80,7,5,1,0,2,0,3,1,6,1,2,5
75.0,11404,202.0,252,0,901,878,0,192,84,0,0,0,0,0,2008,222500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,60,7,5,0,0,2,1,3,1,8,1,2,7
80.0,10000,0.0,594,0,270,0,0,165,0,0,0,0,0,400,2009,131400,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,20,5,6,1,0,1,0,3,1,6,1,1,3
,8978,0.0,0,0,948,0,0,147,0,0,0,0,0,0,2007,108000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Family,20,5,5,0,0,1,0,3,1,6,0,1,5
60.0,10800,0.0,390,0,490,888,0,0,341,0,0,0,0,0,2006,163000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,GasW,Fa,N,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,WD,Normal,75,7,7,0,0,1,1,2,1,6,2,2,10
60.0,8544,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2006,93500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stone,None,TA,TA,CBlock,,,,,,GasA,Gd,N,FuseF,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,90,3,4,0,0,2,0,2,2,6,0,2,7
72.0,10463,0.0,0,0,893,900,0,0,116,0,0,0,0,0,2006,239900,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,60,8,5,0,0,2,1,3,1,8,1,3,6
60.0,10800,0.0,1200,0,0,0,0,120,0,0,0,0,0,0,2009,179000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,,,,,Y,WD,Alloca,90,5,5,3,0,3,0,3,1,5,0,0,3
65.0,9313,0.0,0,0,864,864,0,187,56,0,0,0,0,0,2009,190000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,60,7,5,0,0,2,1,3,1,7,0,2,4
60.0,9600,0.0,0,0,264,664,0,270,0,112,0,0,0,0,2007,132000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,Gd,Y,WD,Abnorml,70,5,7,0,0,2,0,2,1,7,0,2,5
65.0,6768,0.0,832,0,80,0,0,168,0,0,0,0,0,0,2008,142000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,20,6,8,1,1,1,0,3,1,5,0,1,5
65.0,8450,108.0,0,0,1349,0,0,120,55,0,0,0,0,0,2007,179000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,20,7,5,0,0,2,0,3,1,6,0,2,12
70.0,12886,0.0,444,0,76,0,0,302,0,0,0,100,0,0,2009,175000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Min2,Attchd,RFn,TA,TA,Y,WD,Normal,80,5,6,0,1,2,0,3,1,6,1,2,10
41.0,5395,0.0,733,0,604,0,0,96,0,70,168,0,0,0,2008,180000,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,120,8,5,1,0,2,0,2,1,5,1,2,10
,8963,289.0,575,80,487,1540,0,0,204,0,0,0,0,0,2008,299800,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal,60,8,9,0,1,3,1,4,1,11,2,2,7
,8795,0.0,300,0,652,1276,0,224,54,0,0,0,0,0,2009,236000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal,60,7,5,0,0,2,1,4,1,8,1,2,4
